record_id,Node,Link,DateTime,qkdQber,qkdKeyRate,qkdVisibility,qkdLaserPower,neCpuLoad,neMemUsage,neTemperature,attenuation,humidity,device_mode,snmp_status,log_message,event_type,root_cause,sop_action,operator_action,anomaly,missing_data
4028,NodeA,Link2,2025-06-06 14:14:00,0.0184713450026689,1068.3110761432556,0.9829817479281509,1.2013098623335516,42,34,40.83775358858351,18.213559804984143,60,secure,OK,System OK,normal,,monitor,,0,0
4029,NodeD,Link1,2025-06-06 14:16:00,0.02314835641532659,1265.608199305166,0.9719020051991343,1.109874288589374,32,38,40.0,15.414652726663189,74,secure,OK,System OK,normal,,monitor,,0,0
4030,NodeB,Link1,2025-06-06 14:18:00,0.011930705656545236,1180.7639294015478,0.9672268084204331,1.0935237836891691,36,47,45.92478070213164,15.743882003380413,45,secure,OK,System OK,normal,,monitor,,0,0
4031,NodeA,Link3,2025-06-06 14:20:00,0.018392243209953196,1348.7298903890169,0.99,0.9625979281921958,55,37,45.531493994863936,13.903205159576723,60,secure,OK,System OK,normal,,monitor,,0,0
4032,NodeA,Link3,2025-06-06 14:22:00,0.02243527623218374,1159.4834290355254,0.9622508337044255,1.134792930653034,42,75,58.690895998672175,16.51961045499107,69,secure,OK,System OK,normal,,monitor,,0,0
4033,NodeA,Link3,2025-06-06 14:24:00,0.019088309421584272,1026.6615929547618,0.9398615827653711,1.2493530261723702,33,53,45.17311670157973,15.762644566210053,46,secure,OK,System OK,normal,,monitor,,0,0
4034,NodeD,Link3,2025-06-06 14:26:00,0.02056799401490442,1144.3379497174335,0.9869822551218606,1.084049733179823,44,37,48.44780815802295,16.443375391366338,66,secure,WARNING,System OK,normal,,monitor,,0,0
4035,NodeB,Link3,2025-06-06 14:28:00,0.01786418798619007,1183.974847454036,0.9835811729037466,1.3365996263763558,20,66,41.49220847128786,15.458581690990464,56,secure,OK,System OK,normal,,monitor,,0,0
4036,NodeB,Link2,2025-06-06 14:30:00,0.02513541353335437,1312.8540319647202,0.9573546850161533,1.2213131378497766,39,55,49.350966310830614,19.269091647239872,64,secure,OK,System OK,normal,,monitor,,0,0
4037,NodeB,Link1,2025-06-06 14:32:00,0.017334245953136734,1409.5433078582146,0.9744478207053731,1.311180221960355,34,64,46.289435617995345,17.544237860722635,60,secure,OK,System OK,normal,,monitor,,0,0
4038,NodeB,Link2,2025-06-06 14:34:00,0.018823487167886573,1140.2284735301687,0.9711717302623206,1.459939610439073,33,38,62.224428145740625,15.333109124843737,79,secure,OK,System OK,normal,,monitor,,0,0
4039,NodeC,Link2,2025-06-06 14:36:00,0.02250281235137046,1468.614520145019,0.9835072665888072,1.4919373723827798,32,33,49.31267551299569,15.23952954411333,67,secure,OK,System OK,normal,,monitor,,0,0
4040,NodeA,Link1,2025-06-06 14:38:00,0.02107720928244302,1040.5296238227781,0.9726324717070689,1.0889092035164123,37,42,48.32631296314971,17.444108194195433,65,secure,OK,System OK,normal,,monitor,,0,0
4041,NodeB,Link1,2025-06-06 14:40:00,0.020374918007420945,855.3758150459602,0.9378388080780514,1.1687885892495713,29,32,60.83500654707672,15.284174185260165,61,secure,OK,System OK,normal,,monitor,,0,0
4042,NodeB,Link2,2025-06-06 14:42:00,0.01808468899854857,1281.837838018467,0.9394140925138651,1.185798302124171,49,37,57.29350857032688,15.526650626430076,71,secure,OK,System OK,normal,,monitor,,0,0
4043,NodeC,Link2,2025-06-06 14:44:00,0.015389981430467485,803.4206373327115,0.9741550691458487,1.2500831861760784,32,53,44.520598801508115,15.75703970234386,64,secure,OK,Data missing,normal,,monitor,,0,1
4044,NodeB,Link3,2025-06-06 14:46:00,0.02898083286413062,1273.4475309394295,0.9759324275670666,1.2305611987117278,30,86,63.01433583807079,14.682368595405034,57,secure,OK,System OK,normal,,monitor,,0,0
4045,NodeC,Link1,2025-06-06 14:48:00,0.02154595992873452,1030.0540955561275,0.99,1.2354896709751493,43,44,59.57393866474197,15.31149395615851,63,secure,OK,System OK,normal,,monitor,,0,0
4046,NodeC,Link1,2025-06-06 14:50:00,0.027248180010282477,1184.9235305094148,0.9532594432189577,1.0803108537988846,33,32,40.39511117455902,17.05252288422194,65,secure,OK,System OK,normal,,monitor,,0,0
4047,NodeD,Link2,2025-06-06 14:52:00,0.024417882814340784,1392.8859803890111,0.981220601804996,1.169556153037517,20,58,45.0936893570761,15.214525293697271,68,secure,OK,System OK,normal,,monitor,,0,0
4048,NodeB,Link3,2025-06-06 14:54:00,0.022666717960692556,1500.0,0.9890705688192004,0.9427287353216455,37,34,49.16538360820553,13.878772578922216,72,secure,OK,System OK,normal,,monitor,,0,0
4049,NodeC,Link3,2025-06-06 14:56:00,0.015640561313554745,1324.318960543067,0.9752970598909917,1.0943022116612067,20,30,44.63428912699836,20.985630366181304,59,standby,OK,System OK,normal,,monitor,,0,0
4050,NodeC,Link3,2025-06-06 14:58:00,0.017665239431879583,1054.960060391601,0.9692449643467038,1.130753313074694,40,48,48.67753201107726,14.926157907977533,62,secure,WARNING,System OK,normal,,monitor,,0,0
4051,NodeD,Link3,2025-06-06 15:00:00,0.02234096884187737,1186.1805141334205,0.956341828400746,1.0976955244054551,35,55,55.166795050031936,18.068529270002063,59,secure,OK,System OK,normal,,monitor,,0,0
4052,NodeD,Link3,2025-06-06 15:02:00,0.0217693630124191,1205.086346198475,0.9442686618344517,0.8222937403689853,40,34,48.786893892636705,17.45960364522539,38,secure,OK,System OK,normal,,monitor,,0,0
4053,NodeB,Link1,2025-06-06 15:04:00,0.024845014500687754,1002.7551531152319,0.9677045111045451,1.0717901323524446,55,62,40.0,18.864735319468785,49,secure,OK,System OK,normal,,monitor,,0,0
4054,NodeA,Link1,2025-06-06 15:06:00,0.015347532655018415,1459.9634351009474,0.9672889581857429,1.3053288260827203,21,50,40.0,15.47941798044971,65,diag,OK,System OK,normal,,monitor,,0,0
4055,NodeD,Link3,2025-06-06 15:08:00,0.021579005978381676,703.2910123262589,0.9547201158629978,1.2410821800064202,33,49,47.27533225873967,14.371969418794952,57,secure,OK,System OK,normal,,monitor,,0,0
4056,NodeD,Link3,2025-06-06 15:10:00,0.016092222935124294,974.2710362215962,0.9557700503779512,1.214593497218423,48,56,46.6137369585561,17.955580779854962,62,secure,OK,System OK,normal,,monitor,,0,0
4057,NodeB,Link3,2025-06-06 15:12:00,0.018145320371398814,1018.5987030369369,0.9476078495556916,1.3196787251306263,33,69,47.433013734349544,15.215119741177231,73,secure,OK,System OK,normal,,monitor,,0,0
4058,NodeB,Link3,2025-06-06 15:14:00,0.01266997414814965,1162.6472258185925,0.9791868666408708,1.0814847383476631,48,45,51.71048700803468,14.153645327652793,62,diag,OK,System OK,normal,,monitor,,0,0
4059,NodeB,Link1,2025-06-06 15:16:00,0.017428793591121268,1070.0921367489407,0.9424694686473014,1.1107875715716915,54,46,55.43052232001256,16.656047570774877,59,secure,OK,System OK,normal,,monitor,,0,0
4060,NodeB,Link3,2025-06-06 15:18:00,0.019815529455648944,1330.7938563374473,0.99,1.2013648405662467,36,51,47.163637346571456,13.879723376726975,47,secure,DOWN,System OK,normal,,monitor,,0,0
4061,NodeA,Link2,2025-06-06 15:20:00,0.016978455610799026,1469.3780836725384,0.9865861344401555,1.229262042098649,20,31,62.13189281466707,15.9765480662489,64,secure,OK,System OK,normal,,monitor,,0,0
4062,NodeC,Link3,2025-06-06 15:22:00,0.025812967874864094,1411.1431258794046,0.9873020327189963,1.225397060188159,48,30,48.31413577068163,14.10309014583587,63,secure,OK,Data missing,normal,,monitor,,0,1
4063,NodeB,Link2,2025-06-06 15:24:00,0.02687218358017357,930.3274391263583,0.9620257273931997,1.1515330746203607,20,58,63.39761422337377,15.732566397834937,65,secure,OK,System OK,normal,,monitor,,0,0
4064,NodeC,Link3,2025-06-06 15:26:00,0.017868444242738327,1118.095887116733,0.9709357379490501,1.3733944509798932,37,43,42.04976733366478,16.29730688589269,56,secure,WARNING,System OK,normal,,monitor,,0,0
4065,NodeA,Link2,2025-06-06 15:28:00,0.025555933142193954,1256.0315333347141,0.9771754694343843,0.9626963418149651,20,59,52.19342718873888,17.42170787811865,56,secure,OK,System OK,normal,,monitor,,0,0
4066,NodeB,Link2,2025-06-06 15:30:00,0.01826929691922661,1438.9411058810429,0.99,1.158146369710787,42,37,59.454872877720504,16.02386191579937,68,secure,OK,System OK,normal,,monitor,,0,0
4067,NodeA,Link3,2025-06-06 15:32:00,0.021271055111151873,1243.0670002456998,0.9849867350077668,1.2968481445339117,43,49,52.07862301903314,16.690014484815517,62,standby,OK,System OK,normal,,monitor,,0,0
4068,NodeC,Link1,2025-06-06 15:34:00,0.021028808124855414,1129.8840547316127,0.9623169981117496,1.4074357721854973,37,64,43.697154904503684,14.392395412971563,69,secure,WARNING,System OK,normal,,monitor,,0,0
4069,NodeA,Link1,2025-06-06 15:36:00,0.02176364384150857,1500.0,0.99,1.141441835983171,32,53,45.13551948790681,19.926334837522695,77,secure,OK,System OK,normal,,monitor,,0,0
4070,NodeA,Link3,2025-06-06 15:38:00,0.01743898462027293,1022.5644408351236,0.9543643372435118,1.2312555205589255,36,34,48.2645931557337,18.238109533258964,71,diag,OK,System OK,normal,,monitor,,0,0
4071,NodeB,Link3,2025-06-06 15:40:00,0.021739386828907116,873.8037410654518,0.981136352232463,1.1939555896049885,37,44,43.25688044145298,18.124069641503525,58,standby,OK,System OK,normal,,monitor,,0,0
4072,NodeC,Link2,2025-06-06 15:42:00,0.025183636474325144,1190.491392248514,0.9705399113728607,1.1349165021655656,42,50,50.93638157025852,14.196559098426258,81,secure,OK,Data missing,normal,,monitor,,0,1
4073,NodeB,Link3,2025-06-06 15:44:00,0.02455869967765637,1221.2588089297913,0.983347982810193,1.2683019688875297,51,45,49.03288952602327,16.452476093787986,64,secure,OK,System OK,normal,,monitor,,0,0
4074,NodeC,Link1,2025-06-06 15:46:00,0.028023219453021525,1419.1917312586302,0.978879437748805,1.1116803052958684,34,59,59.733269943238994,16.744262936347376,65,secure,OK,System OK,normal,,monitor,,0,0
4075,NodeD,Link2,2025-06-06 15:48:00,0.020462242540615246,839.3957436420703,0.9612252699014572,1.4741549452176144,32,42,51.846062775809976,17.136147210375356,66,secure,OK,System OK,normal,,monitor,,0,0
4076,NodeB,Link1,2025-06-06 15:50:00,0.020870509971177263,1317.2160876838986,0.9531110706516884,1.3417137036362186,43,65,52.35637740057349,13.38174934543417,57,secure,OK,System OK,normal,,monitor,,0,0
4077,NodeD,Link3,2025-06-06 15:52:00,0.018953607606630132,1164.0736547985448,0.9702217706132377,1.0025216018246907,41,59,45.735020954974445,18.169570557940183,48,secure,OK,System OK,normal,,monitor,,0,0
4078,NodeB,Link1,2025-06-06 15:54:00,0.01686804329869202,1060.1078355258144,0.9620466745099964,1.123747428855359,42,56,47.91934169605487,16.759761948592967,52,secure,OK,System OK,normal,,monitor,,0,0
4079,NodeA,Link3,2025-06-06 15:56:00,0.020057444609904173,1236.373154392379,0.9528247114861697,1.3162332976162168,61,38,48.57158277150411,16.93835024657817,62,secure,OK,System OK,normal,,monitor,,0,0
4080,NodeA,Link3,2025-06-06 15:58:00,0.0190032157667617,1329.558844300573,0.9449229882788104,1.0374662063449467,47,65,47.194076382093,17.09835166402125,79,secure,OK,System OK,normal,,monitor,,0,0
4081,NodeD,Link2,2025-06-06 16:00:00,0.13805414152874532,187.4457529337335,0.6582618416580559,1.3235635149041278,94,99,92.27628081887167,16.94935568711947,44,secure,DOWN,"QKD key rate dropped, spike anomaly",spike,hardware fail,reboot node,rebooted,1,0
4082,NodeC,Link1,2025-06-06 16:02:00,0.02176631546330957,1146.6618941998279,0.9605199337020032,1.0545730432560418,21,46,42.8356481893479,16.720037069853475,47,secure,OK,System OK,normal,,monitor,,0,0
4083,NodeD,Link1,2025-06-06 16:04:00,0.011701405520552068,1481.7628504170857,0.9656106059663486,1.1717482769615128,48,49,43.37036931495558,16.43528688691445,66,secure,OK,System OK,normal,,monitor,,0,0
4084,NodeA,Link2,2025-06-06 16:06:00,0.012400197510817577,1264.4761170840113,0.9638322634220902,1.253555204918619,40,34,44.78420998534184,13.942890277251486,64,standby,OK,System OK,normal,,monitor,,0,0
4085,NodeB,Link2,2025-06-06 16:08:00,0.016302848342345508,1437.4285155766754,0.989060566946438,1.1569326396202455,32,57,43.667568147807174,18.27344093708093,72,diag,OK,System OK,normal,,monitor,,0,0
4086,NodeB,Link2,2025-06-06 16:10:00,0.0238976972255535,1235.8734815023724,0.9834138093183341,1.2166301857221509,39,48,44.82717169314743,17.977450276038443,51,standby,OK,System OK,normal,,monitor,,0,0
4087,NodeD,Link3,2025-06-06 16:12:00,0.020551268952285404,1451.9566376862138,0.9817807669819403,1.0159076288553726,33,34,54.03046776045608,16.18040727242331,61,secure,OK,System OK,normal,,monitor,,0,0
4088,NodeC,Link3,2025-06-06 16:14:00,0.024583655026864687,1351.9065760953831,0.9452151055300847,1.1589011990078981,25,73,51.098400083971704,13.313072465735832,59,secure,OK,System OK,normal,,monitor,,0,0
4089,NodeB,Link2,2025-06-06 16:16:00,0.01509088726797994,1256.4524611739062,0.942067108654768,1.0824163650907626,41,56,47.229190845679405,15.871756477528184,71,secure,OK,System OK,normal,,monitor,,0,0
4090,NodeB,Link3,2025-06-06 16:18:00,0.021136834624293603,1181.2305241652725,0.9673186702560929,1.2318432822820151,41,30,63.23558163967524,16.654885115640614,58,diag,WARNING,System OK,normal,,monitor,,0,0
4091,NodeB,Link1,2025-06-06 16:20:00,0.021489855730939433,1364.9151067755702,0.9663354230966794,0.9308131835496305,35,52,57.9955823300089,16.809644243274313,65,secure,OK,System OK,normal,,monitor,,0,0
4092,NodeB,Link3,2025-06-06 16:22:00,0.019670312693267567,960.4610585438538,0.9421576149056164,1.06777439254856,61,84,59.28538680717539,14.019529988987307,58,standby,OK,System OK,normal,,monitor,,0,0
4093,NodeC,Link3,2025-06-06 16:24:00,0.01790222491462314,1354.6009861930402,0.9549764079651183,1.3081042143284023,35,61,49.197981044714886,13.67417888660359,49,secure,OK,System OK,normal,,monitor,,0,0
4094,NodeD,Link3,2025-06-06 16:26:00,0.015628575095973832,1119.098432840794,0.9642761835972072,1.223084709645469,37,38,59.083683738061964,18.292758856693016,51,secure,OK,System OK,normal,,monitor,,0,0
4095,NodeD,Link3,2025-06-06 16:28:00,0.029323594935055645,1339.6905841335135,0.9884394032048693,1.2155595336962568,31,55,40.0,16.565719795703917,58,secure,OK,System OK,normal,,monitor,,0,0
4096,NodeA,Link2,2025-06-06 16:30:00,0.018080512169558027,1350.8652019802148,0.9504359241973529,1.1791963759760693,52,42,50.45407162587783,15.670599051739229,68,secure,OK,System OK,normal,,monitor,,0,0
4097,NodeC,Link3,2025-06-06 16:32:00,0.02031142102316861,1123.7086496376241,0.9894548244100322,0.9802718867347334,29,62,46.07115945163439,16.936238933141574,59,standby,OK,System OK,normal,,monitor,,0,0
4098,NodeC,Link3,2025-06-06 16:34:00,0.015628236616656445,1240.9803317864394,0.99,1.2990252908255897,38,33,51.04430882467268,17.042559647611245,61,secure,OK,System OK,normal,,monitor,,0,0
4099,NodeD,Link3,2025-06-06 16:36:00,0.018443953875441517,1225.23185819629,0.969779292523805,1.279107305364728,34,43,53.244656217298115,14.143314747825013,47,secure,OK,System OK,normal,,monitor,,0,0
4100,NodeB,Link2,2025-06-06 16:38:00,0.019647992197654333,1186.1093519747078,0.9755224069594848,1.1476993110207443,43,44,48.28332719310095,18.8914367251217,68,secure,OK,System OK,normal,,monitor,,0,0
4101,NodeB,Link1,2025-06-06 16:40:00,0.024747235252627005,1093.5796479977575,0.9572432794511124,1.0129277773139413,50,78,40.0,14.23350115763168,47,secure,OK,System OK,normal,,monitor,,0,0
4102,NodeC,Link2,2025-06-06 16:42:00,0.024463229958893398,1253.4316634684328,0.9682494867519215,1.3425482123622765,44,41,47.789397826585905,15.21762768869104,74,secure,OK,System OK,normal,,monitor,,0,0
4103,NodeC,Link1,2025-06-06 16:44:00,0.02420630052049144,797.3855903391228,0.9551100779772603,1.1767543470153485,41,60,54.85439335924691,18.091613586385446,58,secure,OK,System OK,normal,,monitor,,0,0
4104,NodeD,Link2,2025-06-06 16:46:00,0.020637964074755565,1096.9036771783071,0.9485712799564318,0.9498356926071851,28,43,50.6333791067292,18.49846301238129,64,secure,OK,System OK,normal,,monitor,,0,0
4105,NodeA,Link3,2025-06-06 16:48:00,0.016807124985674105,1491.0219979056724,0.9773277958641757,1.282755605915637,50,75,60.619939409779285,16.71773658961154,77,secure,OK,System OK,normal,,monitor,,0,0
4106,NodeA,Link2,2025-06-06 16:50:00,0.019183128915660486,1466.6517593395058,0.9825779931969735,1.1668682528051315,48,54,59.45096977983577,13.51250234822024,60,secure,OK,System OK,normal,,monitor,,0,0
4107,NodeB,Link1,2025-06-06 16:52:00,0.018560958017899407,1500.0,0.9694451527018833,1.0904293449521065,35,32,40.0,15.57042467444945,60,secure,OK,System OK,normal,,monitor,,0,0
4108,NodeA,Link2,2025-06-06 16:54:00,0.019534076640556692,1330.7874358787176,0.9677766847874681,1.1839763794758156,39,42,46.3150991584169,15.315405973845817,48,secure,OK,System OK,normal,,monitor,,0,0
4109,NodeA,Link3,2025-06-06 16:56:00,0.01893160745814907,1372.391251017299,0.9531622243210524,1.2487204810956345,41,54,40.0,17.155304219750168,67,secure,OK,System OK,normal,,monitor,,0,0
4110,NodeD,Link1,2025-06-06 16:58:00,0.016025877279216012,981.456539559634,0.9742318210471177,1.1408532620133862,34,51,53.77202533081977,15.270175478269431,62,secure,OK,System OK,normal,,monitor,,0,0
4111,NodeB,Link3,2025-06-06 17:00:00,0.015899801089936584,1313.534527239885,0.99,1.0048630192601613,29,62,45.93440556060702,17.898342782908806,58,secure,OK,System OK,normal,,monitor,,0,0
4112,NodeC,Link3,2025-06-06 17:02:00,0.01656921131764589,1200.6984275661678,0.9781051292873453,1.1185044319276711,31,30,47.945582960677115,14.98849042408383,84,secure,OK,System OK,normal,,monitor,,0,0
4113,NodeB,Link2,2025-06-06 17:04:00,0.014419206241157828,803.3084527602422,0.9684275153808958,1.037991812323012,56,55,54.45995339296228,18.342314305603974,50,secure,OK,System OK,normal,,monitor,,0,0
4114,NodeC,Link2,2025-06-06 17:06:00,0.02024568856832985,1433.7666333169445,0.9582534026879657,1.0263898072760822,50,59,59.486834924822126,16.604321836119315,57,secure,OK,System OK,normal,,monitor,,0,0
4115,NodeA,Link1,2025-06-06 17:08:00,0.018927224921872297,1204.4904829032987,0.9781868988940705,1.3160334726368368,51,42,62.07682994821104,18.59425299324525,54,standby,OK,System OK,normal,,monitor,,0,0
4116,NodeD,Link1,2025-06-06 17:10:00,0.02485819154226241,1241.3051889170258,0.9660512235741443,1.1061395082299825,24,53,56.129049222810444,16.04398056505741,53,secure,OK,System OK,normal,,monitor,,0,0
4117,NodeC,Link1,2025-06-06 17:12:00,0.016103193514539642,1192.669983265637,0.9432053150626942,1.206005806241179,45,42,51.09091131424781,15.537577212034115,63,secure,WARNING,System OK,normal,,monitor,,0,0
4118,NodeD,Link3,2025-06-06 17:14:00,0.020065712466977408,1271.704134790657,0.9503409131581688,1.256739743750136,56,50,51.987495219327506,17.877622112388252,72,secure,OK,System OK,normal,,monitor,,0,0
4119,NodeC,Link3,2025-06-06 17:16:00,0.025995023535052997,1323.1368314050171,0.99,1.1291964601127398,47,51,55.78925804545039,16.098129427508667,55,secure,OK,System OK,normal,,monitor,,0,0
4120,NodeB,Link1,2025-06-06 17:18:00,0.02117223582021079,713.4413810956937,0.9620069859091508,1.155681675840932,40,44,46.088310803718024,16.51889181506002,68,secure,OK,System OK,normal,,monitor,,0,0
4121,NodeC,Link2,2025-06-06 17:20:00,0.018388775031266465,1197.8501964680804,0.9560849279589594,1.0264794222981861,38,50,40.916782692867464,15.136391429341678,59,secure,OK,System OK,normal,,monitor,,0,0
4122,NodeA,Link1,2025-06-06 17:22:00,0.019402223902402826,1241.8521792117535,0.9760644899644819,1.0873961618290977,36,36,54.48964247175281,17.450400454359052,64,secure,OK,System OK,normal,,monitor,,0,0
